Frame,Visibility,X,Y
16105,1,246,68
16106,1,242,71
16107,1,240,73
16108,1,241,77
16109,1,241,80
16110,1,241,83
16111,1,247,84
16112,1,278,81
16113,1,283,58
16114,1,279,56
16115,1,280,51
16116,1,284,51
16117,1,281,51
16118,1,279,51
16119,1,278,52
16120,1,279,51
16121,1,279,51
16122,1,275,52
16123,1,271,54
16124,1,265,56
16125,1,257,57
16126,1,250,59
16127,1,245,60
16128,1,286,79
16129,1,289,61
16130,1,284,54
16131,1,288,58
16132,1,284,53
16133,1,283,53
16134,1,280,51
16135,1,281,47
16136,1,283,44
16137,1,284,42
16138,1,284,44
16139,1,283,45
16140,1,275,49
16141,1,275,48
16142,1,294,62
16143,1,279,68
16144,1,240,81
16145,1,244,73
16146,1,244,70
16147,1,245,69
16148,1,242,67
16149,1,245,68
16150,1,244,69
16151,1,244,70
16152,1,245,68
16153,1,246,68
16154,1,242,71
16155,1,240,73
16156,1,241,77
16157,1,241,80
16158,1,241,83
16159,1,247,84
16160,1,240,81
16161,1,244,73
16162,1,244,70
16163,1,245,69
16164,1,242,67
16165,1,245,68
16166,1,244,69
16167,1,244,70
16168,1,245,68
16169,1,246,68
16170,1,242,71
16171,1,240,73
16172,1,241,77
16173,1,241,80
16174,1,241,83
16175,1,247,84
16176,1,240,81
16177,1,244,73
16178,1,244,70
16179,1,245,69
16180,1,242,67
16181,1,245,68
16182,1,244,69
16183,1,244,70
16184,1,245,68
16185,1,246,68
16186,1,242,71
16187,1,240,73
16188,1,241,77
16189,1,241,80
16190,1,241,83
16191,1,247,84
16192,1,172,138
16193,1,171,138
16194,1,172,138
16195,1,172,139
16196,1,172,140
16197,1,171,140
16198,1,171,141
16199,1,170,141
16200,1,170,139
16201,1,172,139
16202,1,171,140
16203,1,174,138
16204,1,173,136
16205,1,171,135
16206,1,175,134
16207,1,185,132
16208,1,240,81
16209,1,244,73
16210,1,244,70
16211,1,245,69
16212,1,242,67
16213,1,245,68
16214,1,244,69
16215,1,244,70
16216,1,245,68
16217,1,246,68
16218,1,242,71
16219,1,240,73
16220,1,241,77
16221,1,241,80
16222,1,241,83
16223,1,247,84
16224,1,440,68
16225,1,434,59
16226,1,443,57
16227,1,446,55
16228,1,455,55
16229,1,459,60
16230,1,473,70
16231,1,473,69
16232,1,457,75
16233,1,446,99
16234,1,422,86
16235,1,371,96
16236,1,369,112
16237,1,418,129
16238,1,389,94
16239,1,352,93
16240,1,240,81
16241,1,244,73
16242,1,244,70
16243,1,245,69
16244,1,266,114
16245,1,269,121
16246,1,269,135
16247,1,258,156
16248,1,262,163
16249,1,264,164
16250,1,262,162
16251,1,264,158
16252,1,264,152
16253,1,260,146
16254,1,258,139
16255,1,255,134
16256,1,240,81
16257,1,244,73
16258,1,251,113
16259,1,250,113
16260,1,246,120
16261,1,240,133
16262,1,240,133
16263,1,242,135
16264,1,239,133
16265,1,237,127
16266,1,236,127
16267,1,238,128
16268,1,238,127
16269,1,238,123
16270,1,240,120
16271,1,237,135
16272,1,241,114
16273,1,241,113
16274,1,240,110
16275,1,240,108
16276,1,240,108
16277,1,240,107
16278,1,242,107
16279,1,243,109
16280,1,244,111
16281,1,244,113
16282,1,244,116
16283,1,245,119
16284,1,245,122
16285,1,246,126
16286,1,246,131
16287,1,246,135
16288,1,248,151
16289,1,247,148
16290,1,246,143
16291,1,245,139
16292,1,244,135
16293,1,242,130
16294,1,242,127
16295,1,241,126
16296,1,239,124
16297,1,237,123
16298,1,238,122
16299,1,236,123
16300,1,233,128
16301,1,235,128
16302,1,243,130
16303,1,242,123
16304,1,236,129
16305,1,234,133
16306,1,233,135
16307,1,232,138
16308,1,231,142
16309,1,231,146
16310,1,231,150
16311,1,232,126
16312,1,231,108
16313,1,231,93
16314,1,231,74
16315,1,231,61
16316,1,231,48
16317,1,253,113
16318,1,255,113
16319,1,231,20
16320,1,256,116
16321,1,256,118
16322,1,256,121
16323,1,256,124
16324,1,255,125
16325,1,254,130
16326,1,254,128
16327,1,252,123
16328,1,251,120
16329,1,251,117
16330,1,249,124
16331,1,244,125
16332,1,246,123
16333,1,252,124
16334,1,255,120
16335,1,255,105
16336,1,240,81
16337,1,244,73
16338,1,244,70
16339,1,245,69
16340,1,242,67
16341,1,245,68
16342,1,241,95
16343,1,235,94
16344,1,231,99
16345,1,222,114
16346,1,219,107
16347,1,213,105
16348,1,215,105
16349,1,216,105
16350,1,216,103
16351,1,218,103
16352,1,218,112
16353,1,218,113
16354,1,216,117
16355,1,215,118
16356,1,218,120
16357,1,213,122
16358,1,212,125
16359,1,209,125
16360,1,209,124
16361,1,208,123
16362,1,208,121
16363,1,207,120
16364,1,207,120
16365,1,206,120
16366,1,206,121
16367,1,206,122
16368,1,206,124
16369,1,206,126
16370,1,206,128
16371,1,207,129
16372,1,213,125
16373,1,215,121
16374,1,219,116
16375,1,222,115
16376,1,225,114
16377,1,227,114
16378,1,231,113
16379,1,233,113
16380,1,235,114
16381,1,238,116
16382,1,241,117
16383,1,243,120
16384,1,245,122
16385,1,247,125
16386,1,249,128
16387,1,250,132
16388,1,252,137
16389,1,254,142
16390,1,256,147
16391,1,257,152
16392,1,253,155
16393,1,247,135
16394,1,243,118
16395,1,236,103
16396,1,230,92
16397,1,224,80
16398,1,220,71
16399,1,217,64
16400,1,214,58
16401,1,210,52
16402,1,207,48
16403,1,205,44
16404,1,203,42
16405,1,200,39
16406,1,199,38
16407,1,197,36
16408,1,195,36
16409,1,194,36
16410,1,192,37
16411,1,191,38
16412,1,190,39
16413,1,189,41
16414,1,188,43
16415,1,187,46
16416,1,186,49
16417,1,186,52
16418,1,185,56
16419,1,184,60
16420,1,184,64
16421,1,183,68
16422,1,183,73
16423,1,182,78
16424,1,182,82
16425,1,183,68
16426,1,183,56
16427,1,184,46
16428,1,184,38
16429,1,184,32
16430,1,184,27
16431,1,184,23
16432,1,184,20
16433,1,184,17
16434,1,184,15
16435,1,184,14
16436,1,184,14
16437,1,184,14
16438,1,184,14
16439,1,184,16
16440,1,184,18
16441,1,184,20
16442,1,183,22
16443,1,183,25
16444,1,183,29
16445,1,182,34
16446,1,182,38
16447,1,181,43
16448,1,181,50
16449,1,180,56
16450,1,180,62
16451,1,180,69
16452,1,179,76
16453,1,178,83
16454,1,178,91
16455,1,177,99
16456,1,177,108
16457,1,177,114
16458,1,177,119
16459,1,178,124
16460,1,178,126
16461,1,178,127
16462,1,183,124
16463,1,185,123
16464,1,186,122
16465,1,187,121
16466,1,188,121
16467,1,189,122
16468,1,190,122
16469,1,190,123
16470,1,191,125
16471,1,192,127
16472,1,191,127
16473,1,192,126
16474,1,191,124
16475,1,191,120
16476,1,192,115
16477,1,192,112
16478,1,191,110
16479,1,191,109
16480,1,191,108
16481,1,191,108
16482,1,191,108
16483,1,191,109
16484,1,191,110
16485,1,191,111
16486,1,191,113
16487,1,190,116
16488,1,190,120
16489,1,190,122
16490,1,190,126
16491,1,190,131
16492,1,190,136
16493,1,189,141
16494,1,189,146
16495,1,189,152
16496,1,188,158
16497,1,189,165
16498,1,186,170
16499,1,186,152
16500,1,187,126
16501,1,187,106
16502,1,186,92
16503,1,186,79
16504,1,185,68
16505,1,185,58
16506,1,185,51
16507,1,184,44
16508,1,185,38
16509,1,184,34
16510,1,184,29
16511,1,185,26
16512,1,185,23
16513,1,185,21
16514,1,185,20
16515,1,185,19
16516,1,185,18
16517,1,186,18
16518,1,186,19
16519,1,186,20
16520,1,187,21
16521,1,187,23
16522,1,188,26
16523,1,188,28
16524,1,189,31
16525,1,189,35
16526,1,190,38
16527,1,190,42
16528,1,191,47
16529,1,191,52
16530,1,192,56
16531,1,192,61
16532,1,192,65
16533,1,193,53
16534,1,194,44
16535,1,194,38
16536,1,194,32
16537,1,195,29
16538,1,195,26
16539,1,195,24
16540,1,194,22
16541,1,194,21
16542,1,194,21
16543,1,194,21
16544,1,194,22
16545,1,194,23
16546,1,194,25
16547,1,193,27
16548,1,193,30
16549,1,193,33
16550,1,192,37
16551,1,192,41
16552,1,191,46
16553,1,191,51
16554,1,190,57
16555,1,190,63
16556,1,189,70
16557,1,189,76
16558,1,188,83
16559,1,188,91
16560,1,187,99
16561,1,186,107
16562,1,186,114
16563,1,185,120
16564,1,185,123
16565,1,188,121
16566,1,189,119
16567,1,190,118
16568,1,198,106
16569,1,214,96
16570,1,219,92
16571,1,231,86
16572,1,241,77
16573,1,241,80
16574,1,241,83
16575,1,247,84
16576,1,202,126
16577,1,204,127
16578,1,204,128
16579,1,206,130
16580,1,206,132
16581,1,207,134
16582,1,208,137
16583,1,209,140
16584,1,210,143
16585,1,210,146
16586,1,210,136
16587,1,206,124
16588,1,204,116
16589,1,203,110
16590,1,201,104
16591,1,200,100
16592,1,199,96
16593,1,198,94
16594,1,196,91
16595,1,195,90
16596,1,195,89
16597,1,194,89
16598,1,193,89
16599,1,192,90
16600,1,191,91
16601,1,190,93
16602,1,189,96
16603,1,188,99
16604,1,187,102
16605,1,186,106
16606,1,185,111
16607,1,184,116
16608,1,240,81
16609,1,244,73
16610,1,244,70
16611,1,245,69
16612,1,242,67
16613,1,245,68
16614,1,244,69
16615,1,244,70
16616,1,245,68
16617,1,246,68
16618,1,242,71
16619,1,240,73
16620,1,241,77
16621,1,241,80
16622,1,241,83
16623,1,247,84
16624,1,183,119
16625,1,183,120
16626,1,184,120
16627,1,184,121
16628,1,184,122
16629,1,184,124
16630,1,185,126
16631,1,186,128
16632,1,187,131
16633,1,196,127
16634,1,204,121
16635,1,209,119
16636,1,214,118
16637,1,220,117
16638,1,226,116
16639,1,232,116
16640,1,237,116
16641,1,242,117
16642,1,246,118
16643,1,250,120
16644,1,254,122
16645,1,258,124
16646,1,262,128
16647,1,266,131
16648,1,269,135
16649,1,272,140
16650,1,276,144
16651,1,279,150
16652,1,281,154
16653,1,283,155
16654,1,285,156
16655,1,287,155
16656,1,274,135
16657,1,268,120
16658,1,259,103
16659,1,253,89
16660,1,248,77
16661,1,243,67
16662,1,239,60
16663,1,235,52
16664,1,232,46
16665,1,228,40
16666,1,226,36
16667,1,223,33
16668,1,220,30
16669,1,218,28
16670,1,216,27
16671,1,214,26
16672,1,212,26
16673,1,210,26
16674,1,209,26
16675,1,208,27
16676,1,206,28
16677,1,205,30
16678,1,204,32
16679,1,203,35
16680,1,202,38
16681,1,201,42
16682,1,200,45
16683,1,199,49
16684,1,199,54
16685,1,198,58
16686,1,198,62
16687,1,194,51
16688,1,192,42
16689,1,190,36
16690,1,188,30
16691,1,186,26
16692,1,185,23
16693,1,184,20
16694,1,183,18
16695,1,182,17
16696,1,180,17
16697,1,179,17
16698,1,178,18
16699,1,177,18
16700,1,176,20
16701,1,176,22
16702,1,175,25
16703,1,175,27
16704,1,173,30
16705,1,171,36
16706,1,170,40
16707,1,169,46
16708,1,168,51
16709,1,167,57
16710,1,166,63
16711,1,164,70
16712,1,164,78
16713,1,163,84
16714,1,162,92
16715,1,160,100
16716,1,160,109
16717,1,159,116
16718,1,157,122
16719,1,159,127
16720,1,163,119
16721,1,164,122
16722,1,169,139
16723,1,170,140
16724,1,172,137
16725,1,170,139
16726,1,171,138
16727,1,171,135
16728,1,172,132
16729,1,174,130
16730,1,177,126
16731,1,177,126
16732,1,178,127
16733,1,179,128
16734,1,180,129
16735,1,182,132
16736,1,182,133
16737,1,182,136
16738,1,183,138
16739,1,184,140
16740,1,184,143
16741,1,185,146
16742,1,185,146
16743,1,186,140
16744,1,186,132
16745,1,187,126
16746,1,188,120
16747,1,188,116
16748,1,188,113
16749,1,188,110
16750,1,188,108
16751,1,188,106
16752,1,189,105
16753,1,189,105
16754,1,189,104
16755,1,190,105
16756,1,190,105
16757,1,190,106
16758,1,190,108
16759,1,190,110
16760,1,190,114
16761,1,190,117
16762,1,190,121
16763,1,190,125
16764,1,190,130
16765,1,190,135
16766,1,190,140
16767,1,190,146
16768,1,190,152
16769,1,188,157
16770,1,186,164
16771,1,186,170
16772,1,187,154
16773,1,190,134
16774,1,192,118
16775,1,191,105
16776,1,189,95
16777,1,190,85
16778,1,190,78
16779,1,190,71
16780,1,190,65
16781,1,190,60
16782,1,190,56
16783,1,190,53
16784,1,190,50
16785,1,190,48
16786,1,190,46
16787,1,190,45
16788,1,190,45
16789,1,190,45
16790,1,190,45
16791,1,190,46
16792,1,190,47
16793,1,191,49
16794,1,191,51
16795,1,191,54
16796,1,191,57
16797,1,192,61
16798,1,217,84
16799,1,237,115
16800,1,301,191
16801,1,306,175
16802,1,301,170
16803,1,297,176
16804,1,297,190
16805,1,301,200
16806,1,304,210
16807,1,309,218
16808,1,315,228
16809,1,320,238
16810,1,322,239
16811,1,326,239
16812,1,330,240
16813,1,334,242
16814,1,338,244
16815,1,341,246
16816,1,345,250
16817,1,348,253
16818,1,352,256
16819,1,354,258
16820,1,356,258
16821,1,358,259
16822,1,361,261
16823,1,363,263
16824,1,363,263
16825,1,364,265
16826,1,361,268
16827,1,371,270
16828,1,353,269
16829,1,368,262
16830,1,378,260
16831,1,362,254
16832,1,240,81
16833,1,244,73
16834,1,244,70
16835,1,245,69
16836,1,242,67
16837,1,245,68
16838,1,244,69
16839,1,244,70
16840,1,245,68
16841,1,246,68
16842,1,242,71
16843,1,240,73
16844,1,241,77
16845,1,241,80
16846,1,241,83
16847,1,247,84
16848,1,240,81
16849,1,244,73
16850,1,244,70
16851,1,245,69
16852,1,242,67
16853,1,245,68
16854,1,232,76
16855,1,207,81
16856,1,189,79
16857,1,181,88
16858,1,176,90
16859,1,175,87
16860,1,173,83
16861,1,172,81
16862,1,170,79
16863,1,169,78
16864,1,240,81
16865,1,244,73
16866,1,244,70
16867,1,245,69
16868,1,242,67
16869,1,245,68
16870,1,244,69
16871,1,244,70
16872,1,245,68
16873,1,246,68
16874,1,242,71
16875,1,240,73
16876,1,241,77
16877,1,241,80
16878,1,241,83
16879,1,247,84
16880,1,240,81
16881,1,244,73
16882,1,244,70
16883,1,245,69
16884,1,242,67
16885,1,245,68
16886,1,244,69
16887,1,244,70
16888,1,245,68
16889,1,246,68
16890,1,242,71
16891,1,240,73
16892,1,241,77
16893,1,241,80
16894,1,241,83
16895,1,247,84
16896,1,240,81
16897,1,244,73
16898,1,244,70
16899,1,245,69
16900,1,242,67
16901,1,245,68
16902,1,244,69
16903,1,244,70
16904,1,245,68
16905,1,246,68
16906,1,242,71
16907,1,240,73
16908,1,241,77
16909,1,241,80
16910,1,241,83
16911,1,247,84
16912,1,240,81
16913,1,244,73
16914,1,244,70
16915,1,245,69
16916,1,242,67
16917,1,245,68
16918,1,244,69
16919,1,244,70
16920,1,245,68
16921,1,246,68
16922,1,242,71
16923,1,240,73
16924,1,241,77
16925,1,241,80
16926,1,241,83
16927,1,247,84
16928,1,258,142
16929,1,254,146
16930,1,255,147
16931,1,252,145
16932,1,253,145
16933,1,254,148
16934,1,254,147
16935,1,256,148
16936,1,255,148
16937,1,254,149
16938,1,255,148
16939,1,256,148
16940,1,259,150
16941,1,257,147
16942,1,259,141
16943,1,257,134
16944,1,240,81
16945,1,244,73
16946,1,244,70
16947,1,245,69
16948,1,242,67
16949,1,245,68
16950,1,244,69
16951,1,244,70
16952,1,245,68
16953,1,246,68
16954,1,242,71
16955,1,240,73
16956,1,241,77
16957,1,241,80
16958,1,241,83
16959,1,247,84
16960,1,197,18
16961,1,198,36
16962,1,179,64
16963,1,178,65
16964,1,171,60
16965,1,162,54
16966,1,154,47
16967,1,145,41
16968,1,199,159
16969,0,0,0
16970,0,0,0
16971,0,0,0
16972,0,0,0
16973,0,0,0
16974,0,0,0
16975,0,0,0
16976,0,0,0
16977,0,0,0
16978,0,0,0
16979,0,0,0
16980,0,0,0
16981,1,114,1
16982,1,125,9
16983,1,132,15
16984,1,146,19
16985,1,152,24
16986,1,165,32
16987,1,172,35
16988,1,184,39
16989,1,194,43
16990,1,204,46
16991,1,212,48
16992,1,232,46
16993,1,233,47
16994,1,235,51
16995,1,237,54
16996,1,241,57
16997,1,243,58
16998,1,225,67
16999,1,246,61
17000,1,223,79
17001,1,221,87
17002,1,218,95
17003,1,215,103
17004,1,212,113
17005,1,209,120
17006,1,207,126
17007,1,204,132
17008,1,241,65
17009,1,239,65
17010,1,237,65
17011,1,233,65
17012,1,230,66
17013,1,226,65
17014,1,222,65
17015,1,219,65
17016,1,227,50
17017,1,161,91
17018,1,230,27
17019,1,232,19
17020,1,234,10
17021,1,190,59
17022,1,185,57
17023,1,180,55
17024,1,174,53
17025,1,169,51
17026,1,162,49
17027,1,156,47
17028,1,149,45
17029,1,141,43
17030,1,132,40
17031,1,125,38
17032,1,124,40
17033,1,119,36
17034,1,119,35
17035,1,111,37
17036,1,108,36
17037,1,73,25
17038,1,61,21
17039,1,53,19
17040,0,0,0
17041,0,0,0
17042,0,0,0
17043,0,0,0
17044,0,0,0
17045,0,0,0
17046,1,46,9
17047,1,51,9
17048,0,0,0
17049,0,0,0
17050,0,0,0
17051,0,0,0
17052,0,0,0
17053,0,0,0
17054,0,0,0
17055,0,0,0
17056,0,0,0
17057,1,183,26
17058,1,193,28
17059,1,200,30
17060,1,206,31
17061,1,215,33
17062,1,221,34
17063,1,224,35
17064,1,227,36
17065,1,227,37
17066,1,225,39
17067,1,227,37
17068,1,230,35
17069,1,217,43
17070,1,210,63
17071,1,214,72
17072,1,233,23
17073,1,232,20
17074,0,0,0
17075,0,0,0
17076,0,0,0
17077,0,0,0
17078,0,0,0
17079,0,0,0
17080,0,0,0
17081,0,0,0
17082,0,0,0
17083,0,0,0
17084,0,0,0
17085,0,0,0
17086,0,0,0
17087,0,0,0
17088,0,0,0
17089,0,0,0
17090,0,0,0
17091,0,0,0
17092,0,0,0
17093,0,0,0
17094,0,0,0
17095,0,0,0
17096,0,0,0
17097,0,0,0
17098,0,0,0
17099,0,0,0
17100,0,0,0
17101,0,0,0
17102,0,0,0
17103,0,0,0
17104,0,0,0
17105,0,0,0
17106,0,0,0
17107,0,0,0
17108,0,0,0
17109,0,0,0
17110,0,0,0
17111,0,0,0
17112,0,0,0
17113,0,0,0
17114,0,0,0
17115,0,0,0
17116,0,0,0
17117,0,0,0
17118,0,0,0
17119,0,0,0
17120,1,192,2
17121,0,0,0
17122,1,163,4
17123,1,154,4
17124,0,0,0
17125,1,125,6
17126,1,115,6
17127,1,101,8
17128,0,0,0
17129,1,382,9
17130,1,383,11
17131,1,388,14
17132,1,393,13
17133,1,404,11
17134,1,411,10
17135,1,417,7
17136,1,121,7
17137,1,124,4
17138,0,0,0
17139,0,0,0
17140,0,0,0
17141,0,0,0
17142,0,0,0
17143,0,0,0
17144,0,0,0
17145,0,0,0
17146,0,0,0
17147,0,0,0
17148,0,0,0
17149,0,0,0
17150,0,0,0
17151,0,0,0
17152,0,0,0
17153,0,0,0
17154,0,0,0
17155,0,0,0
17156,0,0,0
17157,0,0,0
17158,0,0,0
17159,0,0,0
17160,0,0,0
17161,0,0,0
17162,0,0,0
17163,0,0,0
17164,0,0,0
17165,0,0,0
17166,0,0,0
17167,0,0,0
17168,1,265,141
17169,1,265,141
17170,1,266,142
17171,1,266,144
17172,1,267,147
17173,1,266,150
17174,1,265,152
17175,1,264,155
17176,1,263,157
17177,1,265,155
17178,1,266,151
17179,1,265,145
17180,1,265,138
17181,1,271,136
17182,1,258,119
17183,1,247,84
17184,1,240,81
17185,1,244,73
17186,1,244,70
17187,1,245,69
17188,1,242,67
17189,1,245,68
17190,1,244,69
17191,1,244,70
17192,1,245,68
17193,1,246,68
17194,1,242,71
17195,1,240,73
17196,1,241,77
17197,1,241,80
17198,1,241,83
17199,1,247,84
17200,1,240,81
17201,1,244,73
17202,1,244,70
17203,1,245,69
17204,1,242,67
17205,1,245,68
17206,1,264,117
17207,1,263,123
17208,1,263,133
17209,1,255,147
17210,1,255,146
17211,1,253,145
17212,1,254,146
17213,1,254,148
17214,1,254,148
17215,1,256,148
17216,1,240,81
17217,1,244,73
17218,1,244,70
17219,1,245,69
17220,1,242,67
17221,1,245,68
17222,1,244,69
17223,1,244,70
17224,1,245,68
17225,1,246,68
17226,1,242,71
17227,1,240,73
17228,1,241,77
17229,1,241,80
17230,1,241,83
17231,1,247,84
17232,1,240,81
17233,1,244,73
17234,1,244,70
17235,1,245,69
17236,1,242,67
17237,1,245,68
17238,1,244,69
17239,1,244,70
17240,1,245,68
17241,1,246,68
17242,1,242,71
17243,1,240,73
17244,1,241,77
17245,1,241,80
17246,1,241,83
17247,1,247,84
17248,1,240,81
17249,1,244,73
17250,1,244,70
17251,1,245,69
17252,1,242,67
17253,1,245,68
17254,1,244,69
17255,1,244,70
17256,1,245,68
17257,1,246,68
17258,1,242,71
17259,1,240,73
17260,1,241,77
17261,1,241,80
17262,1,241,83
17263,1,247,84
17264,1,240,81
17265,1,244,73
17266,1,244,70
17267,1,245,69
17268,1,242,67
17269,1,245,68
17270,1,244,69
17271,1,244,70
17272,1,245,68
17273,1,246,68
17274,1,242,71
17275,1,240,73
17276,1,241,77
17277,1,241,80
17278,1,241,83
17279,1,247,84
17280,1,240,81
17281,1,244,73
17282,1,244,70
17283,1,245,69
17284,1,242,67
17285,1,245,68
17286,1,244,69
17287,1,244,70
17288,1,245,68
17289,1,246,68
17290,1,242,71
17291,1,240,73
17292,1,241,77
17293,1,241,80
17294,1,241,83
17295,1,247,84
17296,1,240,81
17297,1,244,73
17298,1,244,70
17299,1,245,69
17300,1,242,67
17301,1,245,68
17302,1,244,69
17303,1,244,70
17304,1,245,68
17305,1,246,68
17306,1,242,71
17307,1,240,73
17308,1,241,77
17309,1,241,80
17310,1,241,83
17311,1,247,84
17312,1,240,81
17313,1,244,73
17314,1,244,70
17315,1,245,69
17316,1,242,67
17317,1,245,68
17318,1,244,69
17319,1,244,70
17320,1,245,68
17321,1,246,68
17322,1,242,71
17323,1,240,73
17324,1,241,77
17325,1,241,80
17326,1,241,83
17327,1,247,84
17328,1,240,81
17329,1,244,73
17330,1,244,70
17331,1,245,69
17332,1,242,67
17333,1,245,68
17334,1,244,69
17335,1,244,70
17336,1,245,68
17337,1,246,68
17338,1,242,71
17339,1,240,73
17340,1,241,77
17341,1,241,80
17342,1,241,83
17343,1,247,84
17344,1,240,81
17345,1,244,73
17346,1,244,70
17347,1,245,69
17348,1,242,67
17349,1,245,68
17350,1,244,69
17351,1,244,70
17352,1,245,68
17353,1,246,68
17354,1,242,71
17355,1,240,73
17356,1,241,77
17357,1,241,80
17358,1,241,83
17359,1,247,84
17360,1,240,81
17361,1,244,73
17362,1,244,70
17363,1,245,69
17364,1,242,67
17365,1,260,59
17366,1,273,64
17367,1,273,4
17368,1,280,2
17369,1,267,5
17370,1,269,7
17371,1,270,14
17372,1,273,22
17373,1,280,30
17374,1,284,38
17375,1,286,69
17376,1,240,81
17377,1,244,73
17378,1,244,70
17379,1,245,69
17380,1,242,67
17381,1,245,68
17382,1,244,69
17383,1,244,70
17384,1,245,68
17385,1,246,68
17386,1,242,71
17387,1,240,73
17388,1,241,77
17389,1,241,80
17390,1,241,83
17391,1,247,84
17392,1,240,81
17393,1,244,73
17394,1,244,70
17395,1,245,69
17396,1,242,67
17397,1,245,68
17398,1,244,69
17399,1,244,70
17400,1,245,68
17401,1,246,68
17402,1,242,71
17403,1,240,73
17404,1,241,77
17405,1,241,80
17406,1,241,83
17407,1,247,84
17408,1,240,81
17409,1,244,73
17410,1,244,70
17411,1,245,69
17412,1,242,67
17413,1,245,68
17414,1,244,69
17415,1,244,70
17416,1,245,68
17417,1,246,68
17418,1,242,71
17419,1,240,73
17420,1,241,77
17421,1,241,80
17422,1,241,83
17423,1,247,84
17424,1,266,124
17425,1,262,123
17426,1,258,120
17427,1,254,118
17428,1,250,117
17429,1,246,118
17430,1,242,118
17431,1,240,119
17432,1,236,120
17433,1,233,122
17434,1,230,124
17435,1,228,127
17436,1,225,130
17437,1,222,134
17438,1,220,138
17439,1,217,142
17440,1,214,147
17441,1,212,152
17442,1,210,158
17443,1,207,164
17444,1,207,169
17445,1,207,148
17446,1,207,124
17447,1,206,106
17448,1,205,91
17449,1,204,80
17450,1,204,70
17451,1,204,61
17452,1,204,54
17453,1,204,48
17454,1,204,43
17455,1,204,39
17456,1,203,35
17457,1,203,33
17458,1,203,31
17459,1,203,29
17460,1,203,28
17461,1,203,27
17462,1,203,27
17463,1,203,28
17464,1,203,29
17465,1,204,30
17466,1,204,32
17467,1,204,34
17468,1,204,37
17469,1,204,40
17470,1,205,44
17471,1,205,47
17472,1,205,51
17473,1,206,56
17474,1,206,60
17475,1,206,64
17476,1,218,75
17477,1,228,81
17478,1,238,88
17479,1,247,95
17480,1,254,101
17481,1,260,106
17482,1,266,112
17483,1,271,117
17484,1,275,122
17485,1,280,128
17486,1,285,134
17487,1,288,140
17488,1,292,147
17489,1,296,154
17490,1,299,160
17491,1,302,167
17492,1,304,174
17493,1,308,178
17494,1,308,166
17495,1,310,156
17496,1,309,146
17497,1,310,139
17498,1,311,134
17499,1,312,130
17500,1,312,127
17501,1,312,124
17502,1,312,122
17503,1,313,120
17504,1,313,116
17505,1,314,117
17506,1,314,117
17507,1,314,119
17508,1,315,120
17509,1,316,121
17510,1,317,123
17511,1,318,125
17512,1,317,128
17513,1,317,131
17514,1,318,134
17515,1,318,138
17516,1,318,142
17517,1,322,133
17518,1,326,123
17519,1,328,119
17520,1,331,111
17521,1,333,106
17522,1,335,102
17523,1,337,99
17524,1,338,97
17525,1,340,95
17526,1,342,94
17527,1,343,93
17528,1,344,93
17529,1,346,94
17530,1,347,95
17531,1,348,96
17532,1,348,99
17533,1,349,102
17534,1,350,105
17535,1,351,109
17536,1,352,113
17537,1,352,118
17538,1,352,123
17539,1,353,128
17540,1,353,135
17541,1,351,140
17542,1,353,143
17543,1,350,147
17544,1,345,147
17545,1,340,138
17546,1,331,132
17547,1,328,126
17548,1,324,121
17549,1,320,117
17550,1,317,113
17551,1,315,111
17552,1,313,110
17553,1,311,108
17554,1,310,108
17555,1,307,108
17556,1,305,109
17557,1,297,112
17558,1,290,113
17559,1,279,116
17560,1,268,121
17561,1,260,124
17562,1,252,127
17563,1,246,132
17564,1,240,135
17565,1,236,138
17566,1,232,142
17567,1,235,143
17568,1,230,124
17569,1,222,118
17570,1,218,127
17571,1,212,139
17572,1,204,134
17573,1,204,133
17574,1,206,131
17575,1,210,128
17576,1,213,124
17577,1,217,121
17578,1,220,118
17579,1,221,116
17580,1,222,113
17581,1,224,111
17582,1,226,110
17583,1,227,109
17584,1,229,109
17585,1,231,110
17586,1,232,111
17587,1,233,112
17588,1,234,113
17589,1,235,115
17590,1,236,118
17591,1,238,121
17592,1,240,124
17593,1,241,128
17594,1,241,129
17595,1,244,130
17596,1,243,132
17597,1,241,129
17598,1,242,128
17599,1,241,122
17600,1,245,117
17601,1,245,118
17602,1,245,120
17603,1,245,122
17604,1,245,124
17605,1,246,127
17606,1,246,130
17607,1,247,134
17608,1,248,138
17609,1,247,143
17610,1,247,147
17611,1,247,149
17612,1,247,151
17613,1,246,150
17614,1,249,155
17615,1,253,152
17616,1,240,81
17617,1,244,73
17618,1,244,70
17619,1,245,69
17620,1,242,67
17621,1,245,68
17622,1,244,69
17623,1,244,70
17624,1,245,68
17625,1,246,68
17626,1,242,71
17627,1,240,73
17628,1,241,77
17629,1,241,80
17630,1,241,83
17631,1,247,84
17632,1,240,81
17633,1,244,73
17634,1,244,70
17635,1,245,69
17636,1,242,67
17637,1,245,68
17638,1,244,69
17639,1,244,70
17640,1,245,68
17641,1,246,68
17642,1,242,71
17643,1,240,73
17644,1,241,77
17645,1,241,80
17646,1,241,83
17647,1,247,84
17648,1,240,81
17649,1,244,73
17650,1,244,70
17651,1,245,69
17652,1,242,67
17653,1,245,68
17654,1,244,69
17655,1,244,70
17656,1,245,68
17657,1,246,68
17658,1,242,71
