Frame,Visibility,X,Y
22940,1,241,77
22941,1,241,80
22942,1,241,83
22943,1,247,84
22944,1,240,81
22945,1,244,73
22946,1,244,70
22947,1,245,69
22948,1,242,67
22949,1,245,68
22950,1,244,69
22951,1,244,70
22952,1,245,68
22953,1,246,68
22954,1,242,71
22955,1,240,73
22956,1,241,77
22957,1,241,80
22958,1,241,83
22959,1,247,84
22960,1,240,81
22961,1,244,73
22962,1,244,70
22963,1,245,69
22964,1,242,67
22965,1,245,68
22966,1,244,69
22967,1,244,70
22968,1,245,68
22969,1,246,68
22970,1,242,71
22971,1,240,73
22972,1,241,77
22973,1,241,80
22974,1,241,83
22975,1,247,84
22976,1,240,81
22977,1,244,73
22978,1,244,70
22979,1,245,69
22980,1,242,67
22981,1,245,68
22982,1,244,69
22983,1,244,70
22984,1,245,68
22985,1,246,68
22986,1,242,71
22987,1,240,73
22988,1,241,77
22989,1,241,80
22990,1,241,83
22991,1,247,84
22992,1,240,81
22993,1,244,73
22994,1,244,70
22995,1,245,69
22996,1,242,67
22997,1,245,68
22998,1,244,69
22999,1,244,70
23000,1,245,68
23001,1,246,68
23002,1,242,71
23003,1,240,73
23004,1,241,77
23005,1,241,80
23006,1,241,83
23007,1,247,84
23008,1,252,176
23009,1,241,185
23010,1,247,186
23011,1,251,182
23012,1,252,184
23013,1,251,183
23014,1,252,183
23015,1,253,182
23016,1,253,177
23017,1,253,175
23018,1,250,169
23019,1,258,173
23020,1,255,174
23021,1,257,173
23022,1,267,167
23023,1,261,154
23024,1,240,81
23025,1,244,73
23026,1,244,70
23027,1,245,69
23028,1,242,67
23029,1,245,68
23030,1,244,69
23031,1,244,70
23032,1,245,68
23033,1,246,68
23034,1,242,71
23035,1,240,73
23036,1,241,77
23037,1,241,80
23038,1,241,83
23039,1,247,84
23040,1,240,81
23041,1,244,73
23042,1,244,70
23043,1,245,69
23044,1,242,67
23045,1,245,68
23046,1,244,69
23047,1,244,70
23048,1,245,68
23049,1,246,68
23050,1,242,71
23051,1,240,73
23052,1,241,77
23053,1,241,80
23054,1,241,83
23055,1,247,84
23056,1,240,81
23057,1,244,73
23058,1,244,70
23059,1,245,69
23060,1,242,67
23061,1,245,68
23062,1,244,69
23063,1,244,70
23064,1,245,68
23065,1,246,68
23066,1,242,71
23067,1,240,73
23068,1,241,77
23069,1,241,80
23070,1,241,83
23071,1,247,84
23072,1,240,81
23073,1,244,73
23074,1,244,70
23075,1,245,69
23076,1,242,67
23077,1,245,68
23078,1,244,69
23079,1,244,70
23080,1,245,68
23081,1,246,68
23082,1,242,71
23083,1,240,73
23084,1,241,77
23085,1,241,80
23086,1,241,83
23087,1,247,84
23088,1,169,108
23089,1,119,128
23090,1,115,125
23091,1,113,139
23092,1,92,133
23093,1,79,145
23094,1,66,153
23095,1,66,152
23096,1,64,150
23097,1,47,146
23098,1,47,146
23099,1,47,146
23100,1,77,153
23101,1,83,153
23102,1,94,156
23103,1,96,155
23104,1,240,81
23105,1,244,73
23106,1,244,70
23107,1,245,69
23108,1,242,67
23109,1,245,68
23110,1,244,69
23111,1,244,70
23112,1,245,68
23113,1,246,68
23114,1,242,71
23115,1,240,73
23116,1,241,77
23117,1,241,80
23118,1,241,83
23119,1,247,84
23120,1,240,81
23121,1,244,73
23122,1,244,70
23123,1,245,69
23124,1,242,67
23125,1,245,68
23126,1,244,69
23127,1,244,70
23128,1,245,68
23129,1,246,68
23130,1,242,71
23131,1,240,73
23132,1,241,77
23133,1,241,80
23134,1,241,83
23135,1,247,84
23136,1,240,81
23137,1,244,73
23138,1,244,70
23139,1,245,69
23140,1,242,67
23141,1,245,68
23142,1,244,69
23143,1,244,70
23144,1,245,68
23145,1,246,68
23146,1,242,71
23147,1,240,73
23148,1,241,77
23149,1,241,80
23150,1,241,83
23151,1,247,84
23152,1,331,124
23153,1,331,124
23154,1,331,124
23155,1,331,124
23156,1,330,125
23157,1,330,125
23158,1,330,124
23159,1,330,125
23160,1,328,125
23161,1,327,123
23162,1,325,124
23163,1,326,127
23164,1,327,134
23165,1,320,138
23166,1,315,129
23167,1,325,118
23168,1,315,117
23169,1,329,116
23170,1,325,126
23171,1,324,128
23172,1,325,127
23173,1,328,129
23174,1,328,127
23175,1,327,125
23176,1,330,125
23177,1,331,125
23178,1,331,125
23179,1,330,125
23180,1,330,125
23181,1,330,126
23182,1,330,126
23183,1,330,126
23184,1,330,126
23185,1,330,126
23186,1,330,126
23187,1,330,126
23188,1,330,126
23189,1,330,126
23190,1,330,127
23191,1,330,126
23192,1,330,126
23193,1,330,126
23194,1,330,126
23195,1,329,126
23196,1,329,126
23197,1,329,126
23198,1,329,126
23199,1,329,126
23200,1,329,127
23201,1,330,127
23202,1,330,125
23203,1,330,126
23204,1,330,127
23205,1,330,128
23206,1,330,128
23207,1,330,128
23208,1,331,126
23209,1,331,126
23210,1,330,126
23211,1,330,127
23212,1,331,127
23213,1,331,127
23214,1,330,127
23215,1,330,128
23216,1,329,127
23217,1,329,127
23218,1,329,128
23219,1,329,128
23220,1,329,129
23221,1,329,131
23222,1,329,131
23223,1,330,132
23224,1,329,132
23225,1,328,132
23226,1,325,133
23227,1,326,133
23228,1,326,138
23229,1,319,142
23230,1,318,134
23231,1,327,123
23232,1,240,81
23233,1,244,73
23234,1,244,70
23235,1,245,69
23236,1,242,67
23237,1,245,68
23238,1,244,69
23239,1,244,70
23240,1,245,68
23241,1,246,68
23242,1,242,71
23243,1,240,73
23244,1,241,77
23245,1,241,80
23246,1,241,83
23247,1,247,84
23248,1,240,81
23249,1,244,73
23250,1,244,70
23251,1,245,69
23252,1,242,67
23253,1,245,68
23254,1,244,69
23255,1,244,70
23256,1,245,68
23257,1,246,68
23258,1,242,71
23259,1,240,73
23260,1,241,77
23261,1,241,80
23262,1,241,83
23263,1,247,84
23264,1,236,182
23265,1,236,177
23266,1,246,189
23267,1,242,195
23268,1,240,197
23269,1,241,192
23270,1,242,195
23271,1,240,196
23272,1,241,196
23273,1,240,195
23274,1,241,190
23275,1,242,186
23276,1,238,181
23277,1,241,189
23278,1,239,186
23279,1,234,180
23280,1,240,81
23281,1,244,73
23282,1,244,70
23283,1,245,69
23284,1,242,67
23285,1,245,68
23286,1,244,69
23287,1,244,70
23288,1,245,68
23289,1,246,68
23290,1,242,71
23291,1,240,73
23292,1,241,77
23293,1,241,80
23294,1,241,83
23295,1,247,84
23296,1,240,81
23297,1,244,73
23298,1,244,70
23299,1,245,69
23300,1,242,67
23301,1,245,68
23302,1,244,69
23303,1,244,70
23304,1,245,68
23305,1,246,68
23306,1,242,71
23307,1,240,73
23308,1,241,77
23309,1,241,80
23310,1,241,83
23311,1,247,84
23312,1,240,81
23313,1,244,73
23314,1,244,70
23315,1,245,69
23316,1,242,67
23317,1,245,68
23318,1,244,69
23319,1,244,70
23320,1,245,68
23321,1,246,68
23322,1,242,71
23323,1,240,73
23324,1,241,77
23325,1,241,80
23326,1,241,83
23327,1,247,84
23328,1,240,81
23329,1,244,73
23330,1,244,70
23331,1,245,69
23332,1,242,67
23333,1,245,68
23334,1,244,69
23335,1,244,70
23336,1,245,68
23337,1,246,68
23338,1,242,71
23339,1,240,73
23340,1,241,77
23341,1,241,80
23342,1,241,83
23343,1,247,84
23344,1,240,81
23345,1,244,73
23346,1,328,22
23347,1,397,64
23348,1,415,49
23349,1,390,55
23350,1,380,68
23351,1,396,72
23352,1,402,82
23353,1,406,81
23354,1,408,85
23355,1,408,89
23356,1,408,90
23357,1,407,90
23358,1,408,93
23359,1,408,95
23360,1,408,99
23361,0,0,0
23362,0,0,0
23363,0,0,0
23364,0,0,0
23365,0,0,0
23366,0,0,0
23367,0,0,0
23368,0,0,0
23369,0,0,0
23370,0,0,0
23371,0,0,0
23372,0,0,0
23373,0,0,0
23374,0,0,0
23375,0,0,0
23376,0,0,0
23377,0,0,0
23378,0,0,0
23379,0,0,0
23380,0,0,0
23381,0,0,0
23382,0,0,0
23383,0,0,0
23384,0,0,0
23385,0,0,0
23386,0,0,0
23387,0,0,0
23388,1,477,9
23389,1,485,8
23390,0,0,0
23391,0,0,0
23392,1,226,280
23393,1,238,276
23394,1,236,276
23395,1,227,277
23396,1,244,274
23397,1,218,269
23398,1,206,271
23399,1,220,263
23400,1,229,256
23401,1,265,241
23402,1,242,71
23403,1,240,73
23404,1,241,77
23405,1,241,80
23406,1,241,83
23407,1,247,84
23408,1,240,81
23409,1,244,73
23410,1,244,70
23411,1,245,69
23412,1,242,67
23413,1,227,75
23414,1,193,71
23415,1,164,84
23416,1,148,102
23417,1,136,86
23418,1,126,75
23419,1,119,74
23420,1,118,66
23421,1,117,62
23422,1,98,57
23423,1,110,59
23424,1,240,81
23425,1,244,73
23426,1,244,70
23427,1,245,69
23428,1,242,67
23429,1,245,68
23430,1,244,69
23431,1,244,70
23432,1,245,68
23433,1,246,68
23434,1,242,71
23435,1,240,73
23436,1,241,77
23437,1,241,80
23438,1,241,83
23439,1,247,84
23440,1,240,81
23441,1,244,73
23442,1,244,70
23443,1,245,69
23444,1,242,67
23445,1,245,68
23446,1,244,69
23447,1,244,70
23448,1,245,68
23449,1,246,68
23450,1,242,71
23451,1,240,73
23452,1,241,77
23453,1,241,80
23454,1,241,83
23455,1,247,84
23456,1,240,81
23457,1,244,73
23458,1,244,70
23459,1,245,69
23460,1,242,67
23461,1,245,68
23462,1,244,69
23463,1,244,70
23464,1,245,68
23465,1,246,68
23466,1,242,71
23467,1,240,73
23468,1,241,77
23469,1,241,80
23470,1,241,83
23471,1,247,84
23472,1,240,81
23473,1,244,73
23474,1,244,70
23475,1,245,69
23476,1,242,67
23477,1,245,68
23478,1,244,69
23479,1,244,70
23480,1,245,68
23481,1,246,68
23482,1,242,71
23483,1,240,73
23484,1,241,77
23485,1,241,80
23486,1,241,83
23487,1,247,84
23488,1,240,81
23489,1,244,73
23490,1,244,70
23491,1,245,69
23492,1,242,67
23493,1,245,68
23494,1,244,69
23495,1,244,70
23496,1,245,68
23497,1,246,68
23498,1,242,71
23499,1,240,73
23500,1,241,77
23501,1,241,80
23502,1,241,83
23503,1,247,84
23504,1,240,81
23505,1,244,73
23506,1,244,70
23507,1,245,69
23508,1,242,67
23509,1,245,68
23510,1,244,69
23511,1,244,70
23512,1,245,68
23513,1,246,68
23514,1,242,71
23515,1,240,73
23516,1,241,77
23517,1,241,80
23518,1,241,83
23519,1,247,84
23520,1,240,81
23521,1,244,73
23522,1,244,70
23523,1,245,69
23524,1,242,67
23525,1,245,68
23526,1,244,69
23527,1,244,70
23528,1,245,68
23529,1,246,68
23530,1,242,71
23531,1,240,73
23532,1,241,77
23533,1,241,80
23534,1,241,83
23535,1,247,84
23536,1,240,81
23537,1,244,73
23538,1,244,70
23539,1,245,69
23540,1,242,67
23541,1,245,68
23542,1,244,69
23543,1,244,70
23544,1,245,68
23545,1,246,68
23546,1,242,71
23547,1,240,73
23548,1,241,77
23549,1,241,80
23550,1,241,83
23551,1,247,84
23552,1,240,81
23553,1,244,73
23554,1,244,70
23555,1,245,69
23556,1,242,67
23557,1,245,68
23558,1,244,69
23559,1,244,70
23560,1,245,68
23561,1,246,68
23562,1,242,71
23563,1,240,73
23564,1,241,77
23565,1,241,80
23566,1,241,83
23567,1,247,84
23568,1,240,81
23569,1,244,73
23570,1,244,70
23571,1,245,69
23572,1,242,67
23573,1,245,68
23574,1,244,69
23575,1,244,70
23576,1,245,68
23577,1,246,68
23578,1,242,71
23579,1,240,73
23580,1,241,77
23581,1,241,80
23582,1,241,83
23583,1,247,84
23584,1,240,81
23585,1,244,73
23586,1,244,70
23587,1,245,69
23588,1,242,67
23589,1,245,68
23590,1,244,69
23591,1,244,70
23592,1,245,68
23593,1,246,68
23594,1,242,71
23595,1,240,73
23596,1,241,77
23597,1,241,80
23598,1,241,83
23599,1,247,84
23600,1,240,81
23601,1,244,73
23602,1,244,70
23603,1,245,69
23604,1,242,67
23605,1,245,68
23606,1,244,69
23607,1,244,70
23608,1,245,68
23609,1,246,68
23610,1,242,71
23611,1,240,73
23612,1,241,77
23613,1,241,80
23614,1,241,83
23615,1,247,84
23616,1,240,81
23617,1,244,73
23618,1,244,70
23619,1,245,69
23620,1,242,67
23621,1,245,68
23622,1,244,69
23623,1,244,70
23624,1,245,68
23625,1,246,68
23626,1,242,71
23627,1,240,73
23628,1,241,77
23629,1,241,80
23630,1,241,83
23631,1,247,84
23632,1,240,81
23633,1,244,73
23634,1,244,70
23635,1,245,69
23636,1,242,67
23637,1,245,68
23638,1,244,69
23639,1,244,70
23640,1,245,68
23641,1,246,68
23642,1,242,71
23643,1,240,73
23644,1,241,77
23645,1,241,80
23646,1,241,83
23647,1,247,84
23648,1,240,81
23649,1,244,73
23650,1,244,70
23651,1,245,69
23652,1,256,53
23653,1,270,61
23654,1,274,59
23655,1,277,47
23656,1,274,46
23657,1,274,44
23658,1,278,40
23659,1,279,33
23660,1,279,33
23661,1,280,29
23662,1,284,26
23663,1,287,26
23664,1,237,141
23665,1,233,132
23666,1,231,125
23667,1,231,119
23668,1,229,115
23669,1,228,111
23670,1,227,108
23671,1,226,106
23672,1,225,103
23673,1,224,103
23674,1,223,101
23675,1,223,101
23676,1,222,101
23677,1,222,102
23678,1,221,102
23679,1,220,104
23680,1,221,106
23681,1,222,107
23682,1,225,106
23683,1,228,105
23684,1,230,104
23685,1,232,103
23686,1,234,103
23687,1,236,104
23688,1,238,107
23689,1,240,110
23690,1,241,112
23691,1,243,115
23692,1,244,118
23693,1,247,122
23694,1,249,126
23695,1,250,131
23696,1,253,137
23697,1,255,142
23698,1,255,147
23699,1,257,154
23700,1,258,159
23701,1,257,163
23702,1,257,161
23703,1,248,139
23704,1,244,121
23705,1,243,105
23706,1,240,93
23707,1,236,82
23708,1,235,74
23709,1,232,66
23710,1,230,59
23711,1,229,54
23712,1,228,50
23713,1,226,45
23714,1,225,42
23715,1,224,40
23716,1,223,38
23717,1,222,36
23718,1,221,35
23719,1,221,35
23720,1,220,35
23721,1,220,35
23722,1,219,36
23723,1,219,37
23724,1,218,40
23725,1,208,74
23726,1,202,93
23727,1,198,108
23728,1,194,123
23729,1,190,136
23730,1,188,149
23731,1,184,160
23732,1,182,172
23733,1,180,183
23734,1,178,194
23735,1,180,188
23736,1,180,168
23737,1,181,154
23738,1,185,141
23739,1,186,133
23740,1,187,126
23741,1,187,120
23742,1,188,115
23743,1,189,111
23744,1,191,108
23745,1,191,105
23746,1,192,103
23747,1,193,102
23748,1,194,102
23749,1,194,101
23750,1,195,102
23751,1,196,102
23752,1,197,102
23753,1,198,104
23754,1,199,106
23755,1,200,108
23756,1,200,111
23757,1,202,115
23758,1,202,117
23759,1,201,115
23760,1,196,105
23761,1,194,103
23762,1,193,99
23763,1,191,96
23764,1,189,95
23765,1,187,94
23766,1,186,93
23767,1,185,93
23768,1,184,94
23769,1,182,95
23770,1,181,96
23771,1,180,98
23772,1,179,100
23773,1,178,104
23774,1,177,108
23775,1,176,111
23776,1,175,116
23777,1,174,122
23778,1,173,128
23779,1,172,133
23780,1,175,110
23781,1,180,92
23782,1,183,76
23783,1,185,63
23784,1,187,53
23785,1,188,45
23786,1,190,39
23787,1,191,34
23788,1,192,30
23789,1,194,27
23790,1,195,24
23791,1,196,22
23792,1,198,22
23793,1,199,21
23794,1,200,21
23795,1,201,21
23796,1,202,22
23797,1,203,23
23798,1,204,25
23799,1,205,27
23800,1,206,29
23801,1,208,32
23802,1,208,35
23803,1,210,38
23804,1,210,41
23805,1,218,47
23806,1,229,59
23807,1,237,67
23808,1,249,78
23809,1,256,84
23810,1,264,91
23811,1,269,97
23812,1,276,104
23813,1,282,111
23814,1,287,118
23815,1,293,126
23816,1,297,133
23817,1,301,139
23818,1,306,148
23819,1,309,155
23820,1,313,162
23821,1,316,170
23822,1,320,178
23823,1,323,186
23824,1,325,183
23825,1,323,172
23826,1,321,158
23827,1,319,147
23828,1,318,138
23829,1,318,130
23830,1,317,123
23831,1,316,117
23832,1,316,112
23833,1,315,108
23834,1,314,104
23835,1,314,102
23836,1,314,100
23837,1,313,98
23838,1,313,97
23839,1,313,96
23840,1,312,96
23841,1,312,96
23842,1,312,97
23843,1,312,98
23844,1,312,100
23845,1,312,102
23846,1,312,104
23847,1,300,102
23848,1,289,102
23849,1,285,103
23850,1,277,102
23851,1,268,102
23852,1,261,102
23853,1,254,102
23854,1,247,103
23855,1,241,104
23856,1,233,106
23857,1,228,109
23858,1,223,112
23859,1,217,115
23860,1,211,119
23861,1,206,123
23862,1,202,127
23863,1,197,131
23864,1,193,137
23865,1,188,142
23866,1,184,148
23867,1,180,153
23868,1,177,158
23869,1,175,164
23870,1,173,168
23871,1,171,168
23872,1,207,76
23873,1,215,59
23874,1,221,45
23875,1,227,33
23876,1,232,24
23877,1,236,14
23878,1,240,7
23879,1,244,2
23880,0,0,0
23881,0,0,0
23882,0,0,0
23883,0,0,0
23884,0,0,0
23885,0,0,0
23886,0,0,0
23887,0,0,0
23888,0,0,0
23889,0,0,0
23890,0,0,0
23891,0,0,0
23892,0,0,0
23893,0,0,0
23894,0,0,0
23895,0,0,0
23896,0,0,0
23897,0,0,0
23898,0,0,0
23899,0,0,0
23900,1,298,3
23901,1,300,7
23902,1,302,12
23903,1,303,16
23904,1,304,21
23905,1,306,27
23906,1,307,32
23907,1,308,37
23908,1,310,42
23909,1,310,48
23910,1,312,53
23911,1,313,59
23912,1,314,64
23913,1,314,70
23914,1,316,76
23915,1,316,82
23916,1,317,88
23917,1,318,94
23918,1,318,99
23919,1,319,98
23920,1,319,96
23921,1,319,96
23922,1,319,95
23923,1,319,95
23924,1,319,95
23925,1,319,96
23926,1,319,96
23927,1,320,97
23928,0,0,0
23929,0,0,0
23930,0,0,0
23931,0,0,0
23932,0,0,0
23933,0,0,0
23934,0,0,0
23935,0,0,0
23936,0,0,0
23937,0,0,0
23938,0,0,0
23939,0,0,0
23940,0,0,0
23941,0,0,0
23942,0,0,0
23943,0,0,0
23944,0,0,0
23945,0,0,0
23946,0,0,0
23947,0,0,0
23948,0,0,0
23949,0,0,0
23950,0,0,0
23951,0,0,0
23952,0,0,0
23953,0,0,0
23954,0,0,0
23955,0,0,0
23956,0,0,0
23957,0,0,0
23958,0,0,0
23959,0,0,0
23960,0,0,0
23961,0,0,0
23962,0,0,0
23963,0,0,0
23964,0,0,0
23965,0,0,0
23966,0,0,0
23967,0,0,0
23968,0,0,0
23969,0,0,0
23970,0,0,0
23971,0,0,0
23972,0,0,0
23973,0,0,0
23974,0,0,0
23975,0,0,0
23976,0,0,0
23977,0,0,0
23978,0,0,0
23979,1,398,2
23980,0,0,0
23981,1,406,2
23982,0,0,0
23983,0,0,0
23984,0,0,0
23985,0,0,0
23986,0,0,0
23987,0,0,0
23988,0,0,0
23989,0,0,0
23990,0,0,0
23991,0,0,0
23992,0,0,0
23993,0,0,0
23994,0,0,0
23995,0,0,0
23996,0,0,0
23997,0,0,0
23998,0,0,0
23999,0,0,0
24000,0,0,0
24001,0,0,0
24002,0,0,0
24003,0,0,0
24004,0,0,0
24005,0,0,0
24006,0,0,0
24007,0,0,0
24008,0,0,0
24009,0,0,0
24010,0,0,0
24011,0,0,0
24012,0,0,0
24013,0,0,0
24014,0,0,0
24015,0,0,0
24016,1,386,2
24017,1,86,140
24018,1,128,167
24019,1,126,187
24020,1,136,177
24021,1,151,185
24022,1,153,159
24023,1,167,145
24024,1,194,132
24025,1,217,118
24026,1,225,98
24027,1,240,73
24028,1,241,77
24029,1,241,80
24030,1,241,83
24031,1,247,84
24032,1,230,114
24033,1,230,112
24034,1,233,113
24035,1,268,96
24036,1,291,120
24037,1,307,131
24038,1,327,143
24039,1,233,97
24040,1,416,227
24041,1,448,258
24042,1,456,271
24043,1,456,275
24044,1,493,285
24045,1,451,277
24046,1,455,278
24047,1,457,279
24048,1,240,81
24049,1,244,73
24050,1,244,70
24051,1,245,69
24052,1,242,67
24053,1,245,68
24054,1,244,69
24055,1,244,70
24056,1,245,68
24057,1,246,68
24058,1,242,71
24059,1,240,73
24060,1,241,77
24061,1,241,80
24062,1,241,83
24063,1,247,84
24064,1,240,81
24065,1,244,73
24066,1,244,70
24067,1,245,69
24068,1,242,67
24069,1,245,68
24070,1,244,69
24071,1,244,70
24072,1,245,68
24073,1,246,68
24074,1,242,71
24075,1,240,73
24076,1,241,77
24077,1,241,80
24078,1,241,83
24079,1,247,84
24080,1,446,50
24081,1,451,39
24082,1,449,35
24083,1,456,34
24084,1,486,44
24085,1,458,60
24086,1,461,62
24087,1,446,44
24088,1,388,55
24089,1,403,19
24090,1,422,7
24091,1,399,5
24092,1,352,48
24093,1,330,83
24094,1,241,83
24095,1,247,84
24096,1,240,81
24097,1,244,73
24098,1,244,70
24099,1,245,69
24100,1,242,67
24101,1,245,68
24102,1,244,69
24103,1,244,70
24104,1,245,68
24105,1,246,68
24106,1,242,71
24107,1,240,73
24108,1,241,77
24109,1,241,80
24110,1,241,83
24111,1,247,84
24112,1,240,81
24113,1,244,73
24114,1,244,70
24115,1,245,69
24116,1,242,67
24117,1,245,68
24118,1,244,69
24119,1,244,70
24120,1,245,68
24121,1,246,68
24122,1,242,71
24123,1,240,73
24124,1,241,77
24125,1,241,80
24126,1,241,83
24127,1,247,84
24128,1,240,81
24129,1,244,73
24130,1,280,45
24131,1,328,51
24132,1,346,45
24133,1,349,33
24134,1,347,28
24135,1,354,23
24136,1,358,28
24137,1,358,26
24138,1,359,27
24139,1,363,27
24140,1,362,30
24141,1,362,38
24142,1,362,41
24143,1,363,49
24144,1,240,81
24145,1,244,73
24146,1,244,70
24147,1,245,69
24148,1,242,67
24149,1,247,61
24150,1,219,66
24151,1,225,41
24152,1,245,35
24153,1,231,35
24154,1,226,33
24155,1,227,27
24156,1,228,24
24157,1,228,23
24158,1,229,19
24159,1,230,19
24160,1,240,81
24161,1,244,73
24162,1,244,70
24163,1,245,69
24164,1,242,67
24165,1,245,68
24166,1,244,69
24167,1,244,70
24168,1,245,68
24169,1,246,68
24170,1,242,71
24171,1,240,73
24172,1,241,77
24173,1,241,80
24174,1,241,83
24175,1,247,84
24176,1,240,81
24177,1,244,73
24178,1,244,70
24179,1,245,69
24180,1,242,67
24181,1,245,68
24182,1,244,69
24183,1,244,70
24184,1,245,68
24185,1,246,68
24186,1,242,71
24187,1,240,73
24188,1,241,77
24189,1,241,80
24190,1,241,83
24191,1,247,84
24192,1,246,43
24193,1,232,34
24194,1,223,36
24195,1,224,29
24196,1,225,26
24197,1,223,25
24198,1,224,22
24199,1,224,22
24200,1,227,23
24201,1,233,26
24202,1,235,28
24203,1,231,34
24204,1,234,35
24205,1,224,42
24206,1,219,58
24207,1,214,66
24208,1,439,51
24209,1,439,51
24210,1,439,51
24211,1,438,51
24212,1,438,51
24213,1,439,52
24214,1,439,52
24215,1,439,53
24216,1,437,59
24217,1,437,65
24218,1,425,65
24219,1,403,70
24220,1,380,110
24221,1,399,107
24222,1,388,85
24223,1,360,84
24224,1,240,81
24225,1,244,73
24226,1,244,70
24227,1,245,69
24228,1,242,67
24229,1,245,68
24230,1,244,69
24231,1,244,70
24232,1,245,68
24233,1,246,68
24234,1,242,71
24235,1,240,73
24236,1,241,77
24237,1,241,80
24238,1,241,83
24239,1,247,84
24240,1,240,81
24241,1,244,73
24242,1,244,70
24243,1,245,69
24244,1,242,67
24245,1,245,68
24246,1,244,69
24247,1,244,70
24248,1,245,68
24249,1,246,68
24250,1,242,71
24251,1,240,73
24252,1,241,77
24253,1,241,80
24254,1,241,83
24255,1,247,84
24256,1,240,81
24257,1,244,73
24258,1,244,70
24259,1,245,69
24260,1,242,67
24261,1,245,68
24262,1,244,69
24263,1,244,70
24264,1,245,68
24265,1,246,68
24266,1,242,71
24267,1,240,73
24268,1,241,77
24269,1,241,80
24270,1,241,83
24271,1,247,84
24272,1,240,81
24273,1,244,73
24274,1,244,70
24275,1,245,69
24276,1,242,67
24277,1,245,68
24278,1,244,69
24279,1,244,70
24280,1,245,68
24281,1,246,68
24282,1,242,71
24283,1,240,73
24284,1,241,77
24285,1,241,80
24286,1,241,83
24287,1,247,84
24288,1,240,81
24289,1,244,73
24290,1,244,70
24291,1,245,69
24292,1,242,67
24293,1,245,68
24294,1,244,69
24295,1,244,70
24296,1,245,68
24297,1,246,68
24298,1,242,71
24299,1,240,73
24300,1,241,77
24301,1,241,80
24302,1,241,83
24303,1,247,84
24304,1,234,190
24305,1,255,216
24306,1,254,205
24307,1,248,218
24308,1,253,221
24309,1,245,220
24310,1,248,220
24311,1,249,221
24312,1,249,221
24313,1,252,222
24314,1,252,221
24315,1,252,222
24316,1,251,221
24317,1,252,222
24318,1,252,221
24319,1,252,221
24320,1,240,81
24321,1,244,73
24322,1,244,70
24323,1,245,69
24324,1,242,67
24325,1,245,68
24326,1,244,69
24327,1,244,70
24328,1,245,68
24329,1,246,68
24330,1,242,71
24331,1,240,73
24332,1,241,77
24333,1,241,80
24334,1,241,83
24335,1,247,84
24336,1,240,81
24337,1,244,73
24338,1,244,70
24339,1,245,69
24340,1,242,67
24341,1,245,68
24342,1,244,69
24343,1,244,70
24344,1,245,68
24345,1,246,68
24346,1,242,71
24347,1,240,73
24348,1,241,77
24349,1,241,80
24350,1,241,83
24351,1,247,84
24352,1,240,81
24353,1,244,73
24354,1,244,70
24355,1,245,69
24356,1,242,67
24357,1,307,34
24358,1,368,63
24359,1,399,51
24360,1,387,44
24361,1,373,45
24362,1,390,30
24363,1,395,43
24364,1,398,42
24365,1,401,48
24366,1,402,53
24367,1,402,54
24368,1,226,157
24369,1,222,156
24370,1,237,148
24371,1,242,143
24372,1,251,137
24373,1,256,132
24374,1,262,126
24375,1,267,121
24376,1,271,116
24377,1,277,110
24378,1,280,102
24379,1,282,99
24380,1,284,95
24381,1,286,94
24382,1,287,95
24383,1,285,96
24384,1,298,106
24385,1,299,106
24386,1,301,107
24387,1,300,107
24388,1,296,106
24389,1,292,105
24390,1,290,104
24391,1,287,102
24392,1,284,103
24393,1,280,104
24394,1,277,106
24395,1,274,109
24396,1,273,112
24397,1,270,116
24398,1,268,119
24399,1,265,122
24400,1,255,136
24401,1,256,135
24402,1,259,137
24403,1,260,137
24404,1,261,133
24405,1,264,128
24406,1,265,124
24407,1,268,119
24408,1,271,115
24409,1,275,111
24410,1,278,108
24411,1,280,105
24412,1,282,104
24413,1,284,102
24414,1,285,102
24415,1,287,101
24416,1,289,100
24417,1,291,102
24418,1,293,103
24419,1,294,105
24420,1,296,107
24421,1,298,110
24422,1,299,113
24423,1,293,108
24424,1,288,99
24425,1,283,94
24426,1,278,90
24427,1,273,85
24428,1,269,81
24429,1,264,78
24430,1,261,75
24431,1,257,74
24432,1,252,72
24433,1,248,72
24434,1,245,72
24435,1,241,72
24436,1,238,74
24437,1,234,76
24438,1,231,78
24439,1,228,81
24440,1,224,84
24441,1,221,88
24442,1,218,93
24443,1,215,98
24444,1,213,103
24445,1,210,109
24446,1,207,116
24447,1,205,122
24448,1,202,130
24449,1,201,138
24450,1,198,144
24451,1,207,143
24452,1,215,135
24453,1,217,128
24454,1,234,111
24455,1,250,104
24456,1,258,98
24457,1,265,96
24458,1,271,95
24459,1,275,94
24460,1,279,95
24461,1,283,95
24462,1,286,97
24463,1,288,98
24464,1,291,100
24465,1,294,102
24466,1,296,104
24467,1,298,107
24468,1,300,110
24469,1,302,113
24470,1,304,116
24471,1,306,120
24472,1,307,122
24473,1,309,117
24474,1,309,111
24475,1,310,107
24476,1,309,104
24477,1,308,101
24478,1,307,98
24479,1,306,96
24480,1,306,96
24481,1,306,95
24482,1,306,96
24483,1,305,96
24484,1,305,97
24485,1,304,98
24486,1,303,100
24487,1,303,102
24488,1,302,105
24489,1,302,108
24490,1,301,112
24491,1,300,116
24492,1,300,120
24493,1,299,125
