Frame,Visibility,X,Y
21419,1,240,73
21420,1,241,77
21421,1,241,80
21422,1,241,83
21423,1,247,84
21424,1,240,81
21425,1,244,73
21426,1,244,70
21427,1,245,69
21428,1,242,67
21429,1,245,68
21430,1,244,69
21431,1,244,70
21432,1,245,68
21433,1,246,68
21434,1,242,71
21435,1,240,73
21436,1,241,77
21437,1,241,80
21438,1,241,83
21439,1,247,84
21440,1,178,78
21441,1,157,86
21442,1,141,52
21443,1,135,45
21444,1,134,43
21445,1,134,38
21446,1,137,33
21447,1,78,16
21448,0,0,0
21449,0,0,0
21450,0,0,0
21451,0,0,0
21452,0,0,0
21453,0,0,0
21454,0,0,0
21455,0,0,0
21456,0,0,0
21457,0,0,0
21458,0,0,0
21459,0,0,0
21460,0,0,0
21461,0,0,0
21462,0,0,0
21463,0,0,0
21464,1,337,2
21465,1,327,1
21466,0,0,0
21467,0,0,0
21468,0,0,0
21469,0,0,0
21470,0,0,0
21471,0,0,0
21472,0,0,0
21473,0,0,0
21474,0,0,0
21475,0,0,0
21476,0,0,0
21477,0,0,0
21478,0,0,0
21479,0,0,0
21480,0,0,0
21481,0,0,0
21482,0,0,0
21483,0,0,0
21484,0,0,0
21485,0,0,0
21486,0,0,0
21487,0,0,0
21488,0,0,0
21489,0,0,0
21490,0,0,0
21491,0,0,0
21492,0,0,0
21493,0,0,0
21494,0,0,0
21495,0,0,0
21496,0,0,0
21497,0,0,0
21498,1,353,3
21499,1,348,6
21500,0,0,0
21501,1,351,8
21502,0,0,0
21503,0,0,0
21504,0,0,0
21505,1,272,2
21506,0,0,0
21507,1,273,5
21508,1,264,8
21509,1,265,8
21510,1,257,13
21511,1,253,14
21512,1,248,16
21513,1,244,16
21514,1,240,16
21515,1,240,16
21516,1,236,17
21517,1,234,17
21518,1,233,16
21519,1,232,16
21520,0,0,0
21521,0,0,0
21522,0,0,0
21523,1,233,11
21524,1,234,11
21525,1,233,11
21526,1,233,11
21527,1,232,14
21528,0,0,0
21529,0,0,0
21530,0,0,0
21531,0,0,0
21532,0,0,0
21533,0,0,0
21534,0,0,0
21535,0,0,0
21536,1,230,13
21537,1,229,14
21538,1,227,14
21539,1,227,14
21540,1,225,14
21541,1,222,14
21542,1,219,14
21543,1,214,14
21544,1,210,15
21545,1,210,16
21546,1,204,15
21547,1,198,16
21548,1,190,16
21549,1,183,17
21550,1,175,18
21551,1,175,17
21552,1,187,38
21553,1,154,51
21554,1,140,79
21555,1,125,59
21556,1,112,33
21557,1,113,27
21558,1,114,27
21559,1,115,31
21560,1,107,35
21561,1,104,34
21562,1,97,35
21563,1,97,35
21564,1,91,38
21565,1,108,40
21566,1,95,36
21567,1,110,35
21568,1,60,43
21569,1,60,43
21570,1,52,43
21571,1,100,59
21572,1,98,58
21573,1,104,60
21574,1,119,66
21575,1,141,74
21576,1,166,70
21577,1,189,72
21578,1,225,78
21579,1,240,73
21580,1,241,77
21581,1,241,80
21582,1,241,83
21583,1,247,84
21584,1,240,81
21585,1,299,106
21586,1,323,100
21587,1,339,107
21588,1,336,120
21589,1,345,131
21590,1,346,136
21591,1,353,136
21592,1,352,123
21593,1,349,124
21594,1,343,121
21595,1,319,118
21596,1,301,114
21597,1,279,107
21598,1,270,102
21599,1,263,98
21600,1,254,97
21601,1,252,87
21602,1,252,87
21603,1,234,88
21604,1,211,89
21605,1,183,94
21606,1,155,98
21607,1,140,103
21608,1,134,109
21609,1,134,111
21610,1,134,114
21611,1,134,112
21612,1,131,111
21613,1,133,114
21614,1,136,108
21615,1,135,108
21616,1,398,53
21617,1,403,66
21618,1,106,100
21619,1,103,93
21620,1,354,88
21621,1,361,68
21622,1,480,118
21623,1,391,1
21624,1,373,70
21625,1,363,69
21626,1,363,69
21627,1,353,68
21628,1,343,69
21629,1,339,2
21630,1,278,68
21631,1,319,2
21632,1,312,69
21633,1,303,68
21634,1,293,68
21635,1,284,67
21636,1,274,66
21637,1,264,67
21638,1,265,66
21639,1,255,67
21640,1,244,67
21641,1,235,66
21642,1,226,66
21643,1,218,66
21644,1,218,66
21645,1,209,67
21646,1,206,2
21647,1,198,2
21648,1,191,2
21649,1,185,2
21650,1,185,2
21651,1,179,2
21652,1,173,3
21653,1,168,4
21654,1,164,5
21655,1,159,6
21656,1,159,6
21657,1,155,7
21658,1,150,8
21659,1,146,9
21660,1,142,9
21661,1,139,10
21662,1,138,10
21663,1,134,10
21664,1,129,10
21665,1,125,11
21666,1,121,11
21667,1,114,67
21668,1,114,67
21669,1,113,10
21670,1,108,66
21671,1,106,66
21672,0,0,0
21673,0,0,0
21674,0,0,0
21675,0,0,0
21676,0,0,0
21677,0,0,0
21678,0,0,0
21679,0,0,0
21680,1,112,10
21681,1,113,10
21682,1,114,10
21683,1,116,10
21684,1,117,11
21685,1,118,11
21686,1,119,11
21687,1,121,12
21688,1,124,12
21689,1,127,13
21690,1,130,14
21691,1,135,14
21692,1,132,70
21693,1,139,15
21694,1,142,15
21695,1,147,15
21696,1,152,15
21697,1,157,14
21698,1,154,72
21699,1,159,72
21700,1,165,72
21701,1,170,72
21702,1,179,12
21703,1,186,10
21704,1,186,10
21705,1,192,9
21706,1,200,8
21707,1,208,7
21708,1,215,6
21709,1,222,5
21710,1,223,5
21711,1,229,4
21712,1,236,2
21713,1,242,2
21714,1,247,1
21715,1,249,1
21716,0,0,0
21717,0,0,0
21718,0,0,0
21719,0,0,0
21720,0,0,0
21721,0,0,0
21722,0,0,0
21723,1,223,64
21724,1,229,64
21725,1,234,61
21726,1,239,60
21727,1,244,58
21728,1,245,59
21729,1,250,57
21730,1,257,56
21731,1,263,54
21732,1,270,52
21733,1,276,51
21734,1,277,51
21735,1,283,49
21736,1,290,48
21737,1,296,46
21738,1,302,43
21739,1,308,42
21740,1,308,42
21741,1,314,40
21742,1,320,38
21743,1,326,36
21744,1,332,34
21745,1,338,32
21746,1,338,32
21747,1,345,30
21748,1,352,28
21749,1,358,26
21750,1,364,24
21751,1,370,21
21752,0,0,0
21753,0,0,0
21754,0,0,0
21755,0,0,0
21756,0,0,0
21757,0,0,0
21758,0,0,0
21759,1,406,10
21760,1,412,11
21761,1,418,10
21762,1,422,11
21763,1,429,11
21764,1,428,11
21765,0,0,0
21766,1,440,12
21767,1,446,12
21768,1,452,13
21769,1,458,13
21770,1,458,13
21771,1,464,13
21772,0,0,0
21773,0,0,0
21774,1,483,13
21775,1,488,13
21776,1,473,149
21777,1,447,151
21778,1,427,146
21779,1,389,143
21780,1,352,122
21781,1,352,129
21782,1,399,146
21783,1,372,151
21784,1,359,119
21785,1,349,84
21786,1,242,71
21787,1,240,73
21788,1,241,77
21789,1,241,80
21790,1,241,83
21791,1,247,84
21792,1,240,4
21793,1,243,0
21794,1,320,1
21795,1,349,7
21796,1,290,24
21797,1,246,69
21798,1,208,108
21799,1,242,96
21800,1,52,177
21801,1,58,178
21802,1,62,178
21803,1,66,178
21804,1,71,179
21805,1,75,180
21806,1,75,180
21807,1,79,180
21808,1,88,35
21809,1,92,34
21810,1,84,33
21811,1,106,61
21812,1,107,84
21813,1,72,30
21814,1,97,134
21815,1,102,162
21816,1,99,182
21817,1,99,183
21818,1,99,183
21819,1,99,183
21820,1,99,183
21821,1,100,184
21822,1,100,184
21823,1,101,184
21824,1,101,184
21825,1,102,184
21826,1,102,185
21827,1,103,185
21828,1,103,186
21829,1,103,186
21830,1,103,186
21831,1,103,186
21832,1,410,57
21833,1,411,57
21834,0,0,0
21835,0,0,0
21836,0,0,0
21837,0,0,0
21838,0,0,0
21839,0,0,0
21840,0,0,0
21841,0,0,0
21842,0,0,0
21843,0,0,0
21844,0,0,0
21845,0,0,0
21846,0,0,0
21847,0,0,0
21848,0,0,0
21849,0,0,0
21850,0,0,0
21851,0,0,0
21852,0,0,0
21853,0,0,0
21854,0,0,0
21855,0,0,0
21856,0,0,0
21857,0,0,0
21858,0,0,0
21859,0,0,0
21860,1,132,6
21861,1,130,5
21862,0,0,0
21863,0,0,0
21864,0,0,0
21865,1,115,5
21866,1,105,6
21867,1,113,5
21868,0,0,0
21869,0,0,0
21870,0,0,0
21871,0,0,0
21872,0,0,0
21873,0,0,0
21874,0,0,0
21875,0,0,0
21876,0,0,0
21877,0,0,0
21878,0,0,0
21879,0,0,0
21880,0,0,0
21881,0,0,0
21882,0,0,0
21883,0,0,0
21884,0,0,0
21885,0,0,0
21886,0,0,0
21887,0,0,0
21888,1,89,5
21889,0,0,0
21890,0,0,0
21891,0,0,0
21892,0,0,0
21893,0,0,0
21894,0,0,0
21895,0,0,0
21896,0,0,0
21897,0,0,0
21898,0,0,0
21899,0,0,0
21900,0,0,0
21901,0,0,0
21902,0,0,0
21903,0,0,0
21904,0,0,0
21905,0,0,0
21906,0,0,0
21907,0,0,0
21908,0,0,0
21909,0,0,0
21910,0,0,0
21911,0,0,0
21912,0,0,0
21913,0,0,0
21914,0,0,0
21915,0,0,0
21916,0,0,0
21917,0,0,0
21918,0,0,0
21919,0,0,0
21920,0,0,0
21921,0,0,0
21922,0,0,0
21923,0,0,0
21924,0,0,0
21925,0,0,0
21926,0,0,0
21927,0,0,0
21928,0,0,0
21929,0,0,0
21930,0,0,0
21931,0,0,0
21932,0,0,0
21933,0,0,0
21934,0,0,0
21935,0,0,0
21936,0,0,0
21937,0,0,0
21938,0,0,0
21939,0,0,0
21940,0,0,0
21941,0,0,0
21942,0,0,0
21943,0,0,0
21944,0,0,0
21945,0,0,0
21946,0,0,0
21947,0,0,0
21948,0,0,0
21949,0,0,0
21950,0,0,0
21951,0,0,0
21952,0,0,0
21953,0,0,0
21954,0,0,0
21955,0,0,0
21956,0,0,0
21957,0,0,0
21958,0,0,0
21959,0,0,0
21960,0,0,0
21961,0,0,0
21962,0,0,0
21963,0,0,0
21964,0,0,0
21965,0,0,0
21966,0,0,0
21967,0,0,0
21968,0,0,0
21969,0,0,0
21970,0,0,0
21971,0,0,0
21972,0,0,0
21973,0,0,0
21974,0,0,0
21975,0,0,0
21976,0,0,0
21977,0,0,0
21978,0,0,0
21979,0,0,0
21980,0,0,0
21981,0,0,0
21982,0,0,0
21983,0,0,0
21984,0,0,0
21985,0,0,0
21986,0,0,0
21987,0,0,0
21988,0,0,0
21989,0,0,0
21990,0,0,0
21991,0,0,0
21992,0,0,0
21993,0,0,0
21994,0,0,0
21995,0,0,0
21996,0,0,0
21997,0,0,0
21998,0,0,0
21999,0,0,0
22000,1,246,111
22001,1,244,112
22002,1,241,114
22003,1,239,116
22004,1,236,119
22005,1,234,122
22006,1,234,122
22007,1,232,126
22008,1,229,130
22009,1,227,134
22010,1,226,139
22011,1,224,144
22012,1,224,145
22013,1,222,150
22014,1,219,152
22015,1,216,143
22016,1,212,138
22017,1,209,133
22018,1,209,132
22019,1,208,128
22020,1,205,124
22021,1,203,121
22022,1,202,118
22023,1,201,116
22024,1,201,117
22025,1,200,116
22026,1,199,115
22027,1,199,115
22028,1,198,115
22029,1,198,116
22030,1,198,116
22031,1,198,118
22032,1,197,120
22033,1,197,123
22034,1,196,127
22035,1,196,130
22036,1,196,131
22037,1,196,134
22038,1,196,138
22039,1,194,135
22040,1,192,130
22041,1,191,126
22042,1,191,125
22043,1,190,122
22044,1,190,121
22045,1,189,120
22046,1,188,119
22047,1,188,120
22048,1,188,120
22049,1,187,120
22050,1,186,121
22051,1,185,122
22052,1,185,122
22053,1,184,123
22054,1,183,126
22055,1,182,128
22056,1,182,131
22057,1,182,134
22058,1,182,134
22059,1,182,137
22060,1,182,141
22061,1,181,146
22062,1,181,151
22063,1,180,156
22064,1,180,156
22065,1,179,162
22066,1,187,129
22067,1,197,94
22068,1,203,64
22069,1,209,41
22070,1,209,40
22071,1,214,22
22072,1,219,4
22073,0,0,0
22074,0,0,0
22075,0,0,0
22076,0,0,0
22077,0,0,0
22078,0,0,0
22079,0,0,0
22080,0,0,0
22081,0,0,0
22082,0,0,0
22083,0,0,0
22084,0,0,0
22085,0,0,0
22086,0,0,0
22087,0,0,0
22088,0,0,0
22089,0,0,0
22090,0,0,0
22091,0,0,0
22092,0,0,0
22093,0,0,0
22094,0,0,0
22095,0,0,0
22096,0,0,0
22097,0,0,0
22098,0,0,0
22099,0,0,0
22100,0,0,0
22101,0,0,0
22102,0,0,0
22103,0,0,0
22104,0,0,0
22105,0,0,0
22106,0,0,0
22107,0,0,0
22108,0,0,0
22109,0,0,0
22110,0,0,0
22111,0,0,0
22112,0,0,0
22113,0,0,0
22114,1,296,1
22115,1,296,6
22116,1,297,14
22117,1,298,20
22118,1,298,21
22119,1,299,27
22120,1,300,34
22121,1,301,41
22122,1,302,48
22123,1,300,56
22124,1,299,66
22125,1,295,77
22126,1,293,87
22127,1,290,95
22128,1,288,104
22129,1,286,112
22130,1,286,112
22131,1,284,119
22132,1,283,127
22133,1,282,135
22134,1,280,142
22135,1,279,150
22136,1,279,150
22137,1,278,158
22138,1,270,156
22139,1,264,143
22140,1,259,133
22141,1,253,127
22142,1,252,127
22143,1,248,122
22144,1,243,116
22145,1,239,112
22146,1,236,109
22147,1,234,108
22148,1,233,107
22149,1,231,106
22150,1,228,105
22151,1,226,104
22152,1,224,105
22153,1,222,106
22154,1,222,106
22155,1,221,106
22156,1,219,108
22157,1,218,110
22158,1,217,113
22159,1,216,116
22160,1,216,116
22161,1,217,116
22162,1,222,112
22163,1,225,108
22164,1,228,105
22165,1,230,104
22166,1,230,104
22167,1,232,104
22168,1,235,104
22169,1,238,105
22170,1,240,106
22171,1,242,107
22172,1,242,107
22173,1,244,109
22174,1,246,112
22175,1,248,114
22176,1,250,118
22177,1,252,122
22178,1,252,122
22179,1,254,126
22180,1,256,131
22181,1,257,136
22182,1,258,141
22183,1,260,147
22184,1,260,147
22185,1,261,154
22186,1,262,159
22187,1,263,162
22188,1,268,131
22189,1,272,111
22190,1,272,111
22191,1,274,95
22192,1,276,82
22193,1,279,71
22194,1,280,62
22195,1,282,54
22196,1,283,54
22197,1,284,48
22198,1,286,42
22199,1,288,38
22200,1,289,34
22201,1,290,32
22202,1,291,31
22203,1,292,29
22204,1,293,27
22205,1,294,26
22206,1,296,26
22207,1,297,25
22208,1,297,25
22209,1,298,26
22210,1,299,26
22211,1,300,28
22212,1,302,29
22213,1,303,32
22214,1,304,32
22215,1,304,34
22216,1,305,37
22217,1,306,40
22218,1,308,44
22219,1,308,48
22220,1,308,48
22221,1,309,52
22222,1,310,55
22223,1,311,58
22224,1,275,81
22225,1,266,88
22226,1,266,88
22227,1,256,96
22228,1,248,103
22229,1,241,110
22230,1,235,116
22231,1,229,122
22232,1,229,122
22233,1,223,130
22234,1,218,136
22235,1,213,143
22236,1,209,150
22237,1,206,156
22238,1,205,157
22239,1,200,165
22240,1,196,172
22241,1,193,180
22242,1,189,188
22243,1,185,181
22244,1,185,181
22245,1,184,166
22246,1,183,154
22247,1,184,146
22248,1,185,138
22249,1,185,132
22250,1,185,132
22251,1,185,127
22252,1,185,122
22253,1,185,119
22254,1,185,116
22255,1,185,113
22256,1,185,113
22257,1,185,112
22258,1,185,110
22259,1,185,110
22260,1,186,109
22261,1,186,110
22262,1,186,110
22263,1,186,111
22264,1,187,112
22265,1,188,114
22266,1,188,116
22267,1,188,119
22268,1,188,120
22269,1,189,122
22270,1,190,126
22271,1,190,130
22272,1,191,135
22273,1,191,139
22274,1,192,140
22275,1,192,144
22276,1,191,139
22277,1,190,132
22278,1,189,128
22279,1,189,122
22280,1,190,123
22281,1,190,119
22282,1,189,117
22283,1,188,114
22284,1,186,113
22285,1,185,112
22286,1,185,112
22287,1,184,111
22288,1,182,112
22289,1,182,112
22290,1,181,113
22291,1,180,115
22292,1,180,115
22293,1,179,117
22294,1,178,120
22295,1,178,123
22296,1,176,128
22297,1,175,131
22298,1,175,132
22299,1,175,134
22300,1,175,141
22301,1,173,146
22302,1,172,152
22303,1,172,158
22304,1,172,158
22305,1,171,163
22306,1,182,129
22307,1,190,102
22308,1,196,81
22309,1,202,66
22310,1,202,66
22311,1,207,51
22312,1,211,39
22313,1,216,29
22314,1,219,21
22315,1,222,14
22316,1,222,13
22317,1,225,7
22318,1,228,2
22319,0,0,0
22320,0,0,0
22321,0,0,0
22322,0,0,0
22323,0,0,0
22324,0,0,0
22325,0,0,0
22326,0,0,0
22327,0,0,0
22328,0,0,0
22329,0,0,0
22330,0,0,0
22331,0,0,0
22332,0,0,0
22333,0,0,0
22334,0,0,0
22335,0,0,0
22336,0,0,0
22337,1,265,2
22338,1,267,4
22339,1,269,9
22340,1,269,9
22341,1,270,13
22342,1,272,18
22343,1,274,23
22344,1,275,28
22345,1,276,34
22346,1,277,33
22347,1,278,39
22348,1,279,44
22349,1,283,54
22350,1,291,62
22351,1,298,71
22352,1,298,71
22353,1,304,78
22354,1,308,85
22355,1,312,91
22356,1,317,97
22357,1,320,104
22358,1,320,104
22359,1,323,110
22360,1,326,116
22361,1,329,122
22362,1,332,129
22363,1,333,135
22364,1,334,136
22365,1,336,143
22366,1,338,151
22367,1,340,159
22368,1,343,167
22369,1,344,174
22370,1,344,173
22371,1,343,169
22372,1,342,159
22373,1,341,152
22374,1,337,142
22375,1,336,137
22376,1,336,136
22377,1,336,132
22378,1,336,128
22379,1,335,124
22380,1,334,122
22381,1,334,120
22382,1,333,120
22383,1,332,118
22384,1,332,117
22385,1,331,117
22386,1,331,117
22387,1,331,118
22388,1,330,118
22389,1,330,119
22390,1,331,120
22391,1,330,122
22392,1,330,126
22393,1,330,129
22394,1,330,129
22395,1,330,132
22396,1,330,136
22397,1,329,140
22398,1,329,144
22399,1,329,149
22400,1,329,149
22401,1,329,137
22402,1,329,125
22403,1,329,112
22404,1,330,103
22405,1,330,96
22406,1,330,96
22407,1,330,88
22408,1,330,82
22409,1,330,78
22410,1,330,74
22411,1,330,71
22412,1,331,70
22413,1,330,68
22414,1,330,66
22415,1,330,64
22416,1,330,64
22417,1,330,64
22418,1,330,64
22419,1,330,65
22420,1,330,66
22421,1,329,67
22422,1,329,70
22423,1,328,73
22424,1,328,73
22425,1,328,76
22426,1,328,80
22427,1,327,86
22428,1,327,90
22429,1,326,96
22430,1,326,96
22431,1,325,102
22432,1,325,109
22433,1,324,116
22434,1,324,123
22435,1,321,127
22436,1,320,127
22437,1,310,118
22438,1,305,113
22439,1,301,111
22440,1,299,110
22441,1,297,110
22442,1,296,110
22443,1,295,110
22444,1,294,111
22445,1,292,112
22446,1,292,113
22447,1,290,114
22448,1,290,114
22449,1,290,116
22450,1,289,117
22451,1,288,113
22452,1,286,108
22453,1,284,106
22454,1,284,105
22455,1,283,104
22456,1,282,102
22457,1,281,101
22458,1,280,100
22459,1,279,100
22460,1,279,100
22461,1,278,101
22462,1,277,102
22463,1,276,103
22464,1,275,106
22465,1,274,108
22466,1,274,108
22467,1,273,111
22468,1,272,114
22469,1,271,118
22470,1,270,123
22471,1,269,128
22472,1,269,128
22473,1,268,133
22474,1,267,139
22475,1,266,144
22476,1,265,151
22477,1,265,157
22478,1,264,157
22479,1,263,161
22480,1,253,141
22481,1,252,124
22482,1,247,108
22483,1,244,99
22484,1,243,99
22485,1,241,90
22486,1,238,82
22487,1,235,77
22488,1,233,72
22489,1,231,69
22490,1,231,68
22491,1,229,66
22492,1,228,64
22493,1,227,62
22494,1,225,61
22495,1,224,60
22496,1,224,60
22497,1,223,60
22498,1,222,61
22499,1,221,62
22500,1,220,63
22501,1,216,77
22502,1,216,76
22503,1,209,94
22504,1,203,109
22505,1,199,121
22506,1,195,133
22507,1,192,143
22508,1,192,143
22509,1,188,153
22510,1,186,162
22511,1,182,172
22512,1,180,182
22513,1,178,189
22514,1,178,188
22515,1,175,172
22516,1,176,157
22517,1,176,145
22518,1,178,136
22519,1,178,129
22520,1,178,128
22521,1,178,122
22522,1,178,117
22523,1,178,112
22524,1,178,108
22525,1,178,105
22526,1,178,105
22527,1,178,102
22528,1,179,100
22529,1,179,99
22530,1,180,99
22531,1,180,99
22532,1,180,99
22533,1,181,99
22534,1,181,100
22535,1,182,101
22536,1,182,103
22537,1,183,106
22538,1,183,106
22539,1,184,108
22540,1,184,111
22541,1,185,115
22542,1,185,116
22543,1,184,113
22544,1,184,113
22545,1,182,110
22546,1,182,109
22547,1,182,108
22548,1,182,107
22549,1,181,107
22550,1,181,107
22551,1,180,108
22552,1,180,109
22553,1,179,109
22554,1,178,111
22555,1,177,112
22556,1,177,113
22557,1,176,116
22558,1,176,120
22559,1,175,123
22560,1,174,129
22561,1,174,133
22562,1,174,134
22563,1,174,138
22564,1,174,144
22565,1,174,150
22566,1,173,156
22567,1,173,163
22568,1,173,163
22569,1,172,170
22570,1,172,177
22571,1,172,184
22572,1,173,182
22573,1,174,173
22574,1,175,173
22575,1,174,168
22576,1,177,164
22577,1,178,160
22578,1,179,156
22579,1,180,154
22580,1,180,153
22581,1,180,151
22582,1,180,150
22583,1,181,149
22584,1,182,149
22585,1,182,151
22586,1,182,151
22587,1,182,150
22588,1,181,150
22589,1,183,151
22590,1,183,149
22591,1,183,145
22592,1,240,81
22593,1,244,73
22594,1,244,70
22595,1,245,69
22596,1,242,67
22597,1,245,68
22598,1,244,69
22599,1,244,70
22600,1,245,68
22601,1,246,68
22602,1,242,71
22603,1,240,73
22604,1,241,77
22605,1,241,80
22606,1,241,83
22607,1,247,84
22608,1,186,172
22609,1,186,172
22610,1,186,172
22611,1,186,172
22612,1,186,172
22613,1,186,172
22614,1,186,173
22615,1,186,173
22616,1,186,172
22617,1,186,172
22618,1,186,172
22619,1,186,172
22620,1,186,172
22621,1,185,172
22622,1,185,172
22623,1,185,172
22624,1,240,81
22625,1,244,73
22626,1,244,70
22627,1,245,69
22628,1,242,67
22629,1,245,68
22630,1,244,69
22631,1,244,70
22632,1,245,68
22633,1,246,68
22634,1,242,71
22635,1,240,73
22636,1,241,77
22637,1,241,80
22638,1,241,83
22639,1,247,84
22640,1,240,81
22641,1,244,73
22642,1,244,70
22643,1,245,69
22644,1,242,67
22645,1,245,68
22646,1,244,69
22647,1,244,70
22648,1,245,68
22649,1,246,68
22650,1,242,71
22651,1,240,73
22652,1,241,77
22653,1,241,80
22654,1,241,83
22655,1,247,84
22656,1,240,81
22657,1,244,73
22658,1,244,70
22659,1,245,69
22660,1,242,67
22661,1,245,68
22662,1,244,69
22663,1,244,70
22664,1,245,68
22665,1,246,68
22666,1,242,71
22667,1,240,73
22668,1,241,77
22669,1,241,80
22670,1,241,83
22671,1,247,84
22672,1,240,81
22673,1,244,73
22674,1,244,70
22675,1,245,69
22676,1,242,67
22677,1,245,68
22678,1,244,69
22679,1,244,70
22680,1,245,68
22681,1,246,68
22682,1,242,71
22683,1,240,73
22684,1,241,77
22685,1,241,80
22686,1,241,83
22687,1,247,84
22688,1,240,81
22689,1,244,73
22690,1,244,70
22691,1,245,69
22692,1,242,67
22693,1,245,68
22694,1,244,69
22695,1,244,70
22696,1,245,68
22697,1,246,68
22698,1,242,71
22699,1,240,73
22700,1,241,77
22701,1,241,80
22702,1,241,83
22703,1,247,84
22704,1,283,108
22705,1,285,107
22706,1,286,105
22707,1,286,103
22708,1,286,104
22709,1,285,102
22710,1,284,103
22711,1,283,104
22712,1,286,96
22713,1,279,101
22714,1,272,95
22715,1,254,83
22716,1,241,77
22717,1,241,80
22718,1,241,83
22719,1,247,84
22720,1,240,81
22721,1,244,73
22722,1,244,70
22723,1,245,69
22724,1,242,67
22725,1,245,68
22726,1,244,69
22727,1,244,70
22728,1,245,68
22729,1,246,68
22730,1,242,71
22731,1,240,73
22732,1,241,77
22733,1,241,80
22734,1,241,83
22735,1,247,84
22736,1,362,254
22737,1,369,257
22738,1,364,258
22739,1,364,261
22740,1,364,260
22741,1,364,261
22742,1,361,261
22743,1,360,263
22744,1,371,263
22745,1,352,262
22746,1,355,255
22747,1,363,250
22748,1,364,251
22749,1,369,237
22750,1,241,83
22751,1,247,84
22752,1,240,81
22753,1,244,73
22754,1,244,70
22755,1,245,69
22756,1,242,67
22757,1,245,68
22758,1,244,69
22759,1,244,70
22760,1,245,68
22761,1,246,68
22762,1,242,71
22763,1,240,73
22764,1,241,77
22765,1,241,80
22766,1,241,83
22767,1,247,84
22768,1,240,81
22769,1,244,73
22770,1,244,70
22771,1,245,69
22772,1,242,67
22773,1,245,68
22774,1,244,69
22775,1,244,70
22776,1,245,68
22777,1,246,68
22778,1,242,71
22779,1,240,73
22780,1,241,77
22781,1,241,80
22782,1,241,83
22783,1,247,84
22784,1,88,142
22785,1,449,64
22786,0,0,0
22787,0,0,0
22788,0,0,0
22789,0,0,0
22790,0,0,0
22791,1,488,8
22792,0,0,0
22793,1,405,6
22794,1,498,164
22795,1,447,5
22796,1,447,4
22797,1,478,165
22798,1,469,166
22799,1,456,3
22800,1,450,166
22801,1,441,167
22802,1,440,167
22803,1,434,168
22804,1,384,4
22805,1,420,169
22806,1,370,4
22807,1,363,4
22808,1,417,2
22809,1,397,3
22810,1,389,3
22811,1,342,4
22812,1,348,4
22813,1,368,3
22814,1,326,4
22815,1,317,5
22816,1,240,3
22817,1,230,2
22818,1,217,3
22819,1,332,4
22820,1,331,4
22821,1,263,4
22822,1,251,4
22823,1,239,4
22824,1,156,2
22825,1,274,4
22826,1,274,4
22827,1,206,4
22828,1,196,2
22829,1,231,2
22830,1,178,4
22831,1,214,3
22832,1,229,1
22833,1,220,2
22834,1,213,2
22835,1,206,1
22836,1,198,2
22837,0,0,0
22838,0,0,0
22839,1,121,1
22840,0,0,0
22841,0,0,0
22842,0,0,0
22843,0,0,0
22844,0,0,0
22845,0,0,0
22846,0,0,0
22847,0,0,0
22848,0,0,0
22849,0,0,0
22850,0,0,0
22851,0,0,0
22852,0,0,0
22853,0,0,0
22854,0,0,0
22855,1,461,101
22856,1,301,43
22857,1,303,39
22858,1,305,35
22859,1,306,31
22860,1,304,30
22861,1,305,18
22862,1,309,10
22863,1,311,10
22864,1,240,81
22865,1,244,73
22866,1,244,70
22867,1,273,53
22868,1,304,58
22869,1,320,51
22870,1,323,73
22871,1,294,86
22872,1,277,55
22873,1,294,54
22874,1,305,48
22875,1,325,38
22876,1,330,34
22877,1,355,22
22878,1,347,30
22879,1,351,18
22880,1,240,81
22881,1,244,73
22882,1,244,70
22883,1,245,69
22884,1,242,67
22885,1,283,52
22886,1,329,62
22887,1,364,52
22888,1,357,82
22889,1,352,80
22890,1,353,72
22891,1,345,65
22892,1,351,59
22893,1,357,59
22894,1,362,56
22895,1,377,52
22896,1,404,39
22897,1,407,40
22898,1,414,38
22899,1,420,41
22900,1,433,39
22901,1,445,37
22902,1,455,36
22903,1,306,23
22904,1,116,82
22905,1,315,21
22906,1,116,81
22907,1,113,81
22908,1,108,81
22909,1,101,81
22910,1,101,80
22911,1,94,80
22912,1,322,32
22913,1,323,39
22914,1,323,45
22915,1,72,80
22916,1,323,51
22917,1,324,58
22918,1,325,66
22919,1,53,77
22920,1,205,90
22921,1,213,88
22922,1,247,78
22923,1,292,67
22924,1,306,60
22925,1,302,55
22926,1,299,51
22927,1,295,48
22928,1,297,51
22929,1,294,47
22930,1,292,47
22931,1,131,193
22932,1,286,44
22933,1,130,192
22934,1,131,192
22935,1,130,192
22936,1,122,120
22937,1,111,99
22938,1,103,85
22939,1,114,74
22940,1,114,73
22941,1,114,73
22942,1,112,72
22943,1,111,71
22944,1,400,32
22945,1,382,32
22946,1,362,29
22947,1,331,37
22948,1,241,44
22949,1,235,50
22950,1,427,4
22951,1,431,2
22952,1,422,14
22953,1,427,11
22954,1,431,8
22955,0,0,0
22956,0,0,0
22957,0,0,0
22958,0,0,0
22959,1,25,193
22960,0,0,0
22961,0,0,0
22962,0,0,0
22963,0,0,0
22964,0,0,0
22965,0,0,0
22966,0,0,0
22967,0,0,0
22968,1,421,8
22969,1,418,8
22970,1,418,8
22971,1,414,9
22972,1,409,12
